ranking_id,player,gender,rating,n_events,season_id,is_finals,elim_idx_in_season
4,Mike Mizanin,M,0.34247780537466044,9,s05_battle_of_the_seasons,False,4
4,Theo von Kurnatowski,M,0.3369812771019933,9,s05_battle_of_the_seasons,False,4
5,Dan Setzler,M,0.18938084334215255,11,s05_battle_of_the_seasons,False,5
5,Mike Mizanin,M,0.18938084334172622,11,s05_battle_of_the_seasons,False,5
5,Theo von Kurnatowski,M,0.3591805519101449,13,s05_battle_of_the_seasons,False,5
6,Dan Renzi,M,0.8118201657180285,17,s06_battle_of_the_sexes,False,1
6,Dan Setzler,M,0.739150060287913,11,s06_battle_of_the_sexes,False,1
6,Mike Mizanin,M,0.7391500602871673,11,s06_battle_of_the_sexes,False,1
6,Theo von Kurnatowski,M,0.9089368965046433,13,s06_battle_of_the_sexes,False,1
6,Yes Duffy,M,-0.18817983427109075,8,s06_battle_of_the_sexes,False,1
6,Amaya Brecher,F,0.7041193676638857,18,s06_battle_of_the_sexes,False,1
6,Gladys Sanabria,F,0.762105075782173,20,s06_battle_of_the_sexes,False,1
6,Melissa Howard,F,0.7041193676638847,18,s06_battle_of_the_sexes,False,1
6,Ruthie Alcaide,F,0.7590329483567575,21,s06_battle_of_the_sexes,False,1
7,Dan Renzi,M,0.7721393593997516,34,s06_battle_of_the_sexes,False,2
7,Dan Setzler,M,0.6468897790729714,11,s06_battle_of_the_sexes,False,2
7,Jamie Murray,M,0.6282047779707942,18,s06_battle_of_the_sexes,False,2
7,Mike Mizanin,M,0.6468897790726051,11,s06_battle_of_the_sexes,False,2
7,Puck Rainey,M,0.6959197027234448,20,s06_battle_of_the_sexes,False,2
7,Theo von Kurnatowski,M,0.8166633823855473,13,s06_battle_of_the_sexes,False,2
7,Yes Duffy,M,-0.28044711870918043,11,s06_battle_of_the_sexes,False,2
7,Amaya Brecher,F,0.701724084059042,18,s06_battle_of_the_sexes,False,2
7,Gladys Sanabria,F,0.4146938104944623,21,s06_battle_of_the_sexes,False,2
7,Melissa Howard,F,0.7017240840590416,18,s06_battle_of_the_sexes,False,2
7,Ruthie Alcaide,F,1.0596226768913948,22,s06_battle_of_the_sexes,False,2
8,Dan Renzi,M,0.7432764008330587,35,s06_battle_of_the_sexes,False,3
8,Dan Setzler,M,0.6031883458456907,11,s06_battle_of_the_sexes,False,3
8,James Orlando,M,0.6516092419456535,21,s06_battle_of_the_sexes,False,3
8,Jamie Murray,M,0.5876388827716622,20,s06_battle_of_the_sexes,False,3
8,Mike Mizanin,M,0.6031883458456007,11,s06_battle_of_the_sexes,False,3
8,Puck Rainey,M,0.6490267885210891,21,s06_battle_of_the_sexes,False,3
8,Theo von Kurnatowski,M,0.7729483403360727,13,s06_battle_of_the_sexes,False,3
8,Yes Duffy,M,-0.32415575387558343,12,s06_battle_of_the_sexes,False,3
8,Amaya Brecher,F,0.5994535976615594,19,s06_battle_of_the_sexes,False,3
8,Emily Bailey,F,0.5497549590462758,21,s06_battle_of_the_sexes,False,3
8,Gladys Sanabria,F,0.36036745735137105,21,s06_battle_of_the_sexes,False,3
8,Melissa Howard,F,0.599453597661502,19,s06_battle_of_the_sexes,False,3
8,Ruthie Alcaide,F,0.9804793915185783,23,s06_battle_of_the_sexes,False,3
9,Antoine de Bouverie,M,-0.41202353294531024,8,s06_battle_of_the_sexes,False,4
9,Blair Herter,M,-0.41202353294698674,8,s06_battle_of_the_sexes,False,4
9,Colin Mortensen,M,0.5514941450143043,23,s06_battle_of_the_sexes,False,4
9,Dan Renzi,M,0.6676566073544232,38,s06_battle_of_the_sexes,False,4
9,Dan Setzler,M,0.5153279760070683,11,s06_battle_of_the_sexes,False,4
9,David Edwards,M,-0.41202353294698757,8,s06_battle_of_the_sexes,False,4
9,Eric Jones,M,-0.41202353294698635,8,s06_battle_of_the_sexes,False,4
9,Eric Nies,M,-0.41202353294698585,8,s06_battle_of_the_sexes,False,4
9,Jake Bronstein,M,-0.41202353294698657,8,s06_battle_of_the_sexes,False,4
9,James Orlando,M,0.5372156481096457,24,s06_battle_of_the_sexes,False,4
9,Jamie Murray,M,0.455902564574782,23,s06_battle_of_the_sexes,False,4
9,Laterrian Wallace,M,-0.41202353294698624,8,s06_battle_of_the_sexes,False,4
9,Mark Long,M,-0.4120235329469859,8,s06_battle_of_the_sexes,False,4
9,Mike Mizanin,M,0.5153279760074241,11,s06_battle_of_the_sexes,False,4
9,Puck Rainey,M,0.6794198810318756,37,s06_battle_of_the_sexes,False,4
9,Shane Landrum,M,-0.41202353294698657,8,s06_battle_of_the_sexes,False,4
9,Syrus Yarbrough,M,-0.4120235329469862,8,s06_battle_of_the_sexes,False,4
9,Theo Gantt,M,0.44254743605683755,21,s06_battle_of_the_sexes,False,4
9,Theo von Kurnatowski,M,0.6850739695082176,13,s06_battle_of_the_sexes,False,4
9,Yes Duffy,M,-0.4120235329470449,15,s06_battle_of_the_sexes,False,4
9,Amaya Brecher,F,0.31721737973841174,20,s06_battle_of_the_sexes,False,4
9,Emily Bailey,F,0.5419482155656932,21,s06_battle_of_the_sexes,False,4
9,Gladys Sanabria,F,0.4224212350006325,21,s06_battle_of_the_sexes,False,4
9,Melissa Howard,F,0.6245074316163888,19,s06_battle_of_the_sexes,False,4
9,Ruthie Alcaide,F,1.106065191428003,24,s06_battle_of_the_sexes,False,4
10,Antoine de Bouverie,M,-0.4262313447824362,8,s06_battle_of_the_sexes,False,5
10,Blair Herter,M,-0.4262313447827247,8,s06_battle_of_the_sexes,False,5
10,Colin Mortensen,M,0.550279590227571,23,s06_battle_of_the_sexes,False,5
10,Dan Renzi,M,0.40363666127717857,39,s06_battle_of_the_sexes,False,5
10,Dan Setzler,M,0.5011277897798505,11,s06_battle_of_the_sexes,False,5
10,David Edwards,M,-0.42623134478272423,8,s06_battle_of_the_sexes,False,5
10,Eric Jones,M,-0.4262313447827241,8,s06_battle_of_the_sexes,False,5
10,Eric Nies,M,-0.42623134478272307,8,s06_battle_of_the_sexes,False,5
10,Jake Bronstein,M,-0.4262313447827245,8,s06_battle_of_the_sexes,False,5
10,James Orlando,M,0.5349710025936059,24,s06_battle_of_the_sexes,False,5
10,Jamie Murray,M,0.4523067005022693,23,s06_battle_of_the_sexes,False,5
10,Laterrian Wallace,M,-0.42623134478272395,8,s06_battle_of_the_sexes,False,5
10,Mark Long,M,-0.4262313447827239,8,s06_battle_of_the_sexes,False,5
10,Mike Mizanin,M,0.5011277897800811,11,s06_battle_of_the_sexes,False,5
10,Puck Rainey,M,0.6575353170581935,37,s06_battle_of_the_sexes,False,5
10,Shane Landrum,M,-0.4262313447827241,8,s06_battle_of_the_sexes,False,5
10,Syrus Yarbrough,M,-0.4262313447827244,8,s06_battle_of_the_sexes,False,5
10,Theo Gantt,M,0.9562875514999575,22,s06_battle_of_the_sexes,False,5
10,Theo von Kurnatowski,M,0.6708593729238294,13,s06_battle_of_the_sexes,False,5
10,Yes Duffy,M,-0.42623134478269487,15,s06_battle_of_the_sexes,False,5
10,Amaya Brecher,F,0.2629758850020406,20,s06_battle_of_the_sexes,False,5
10,Ellen Cho,F,0.5091341634276046,20,s06_battle_of_the_sexes,False,5
10,Emily Bailey,F,0.4326952665943584,23,s06_battle_of_the_sexes,False,5
10,Gladys Sanabria,F,0.3739522607616193,21,s06_battle_of_the_sexes,False,5
10,Jisela Delgado,F,-0.3131705081626214,9,s06_battle_of_the_sexes,False,5
10,Melissa Howard,F,0.4723125385093243,21,s06_battle_of_the_sexes,False,5
10,Ruthie Alcaide,F,1.014849057620437,26,s06_battle_of_the_sexes,False,5
